t	r		Fi		V		Teta		h

424	7942927.277385	0.226113	3831.557622	0.570600	1571927.28
425	7944994.338141	0.226519	3828.148565	0.569617	1573994.34
426	7947056.392268	0.226924	3824.746507	0.568633	1576056.39
427	7949113.442026	0.227330	3821.351449	0.567647	1578113.44
428	7951165.489665	0.227735	3817.963391	0.566660	1580165.49
429	7953212.537432	0.228140	3814.582334	0.565671	1582212.54
430	7955254.587563	0.228545	3811.208279	0.564680	1584254.59
431	7957291.642289	0.228949	3807.841227	0.563688	1586291.64
432	7959323.703834	0.229354	3804.481179	0.562694	1588323.70
433	7961350.774416	0.229758	3801.128135	0.561699	1590350.77
434	7963372.856244	0.230162	3797.782097	0.560702	1592372.86
435	7965389.951522	0.230566	3794.443065	0.559704	1594389.95
436	7967402.062445	0.230969	3791.111041	0.558703	1596402.06
437	7969409.191205	0.231373	3787.786026	0.557702	1598409.19
438	7971411.339982	0.231776	3784.468020	0.556698	1600411.34
439	7973408.510954	0.232179	3781.157026	0.555693	1602408.51
440	7975400.706290	0.232582	3777.853043	0.554687	1604400.71
441	7977387.928151	0.232984	3774.556074	0.553678	1606387.93
442	7979370.178693	0.233387	3771.266119	0.552669	1608370.18
443	7981347.460066	0.233789	3767.983180	0.551657	1610347.46
444	7983319.774411	0.234191	3764.707258	0.550644	1612319.77
445	7985287.123864	0.234592	3761.438354	0.549630	1614287.12
446	7987249.510553	0.234994	3758.176470	0.548613	1616249.51
447	7989206.936600	0.235395	3754.921607	0.547595	1618206.94
448	7991159.404120	0.235797	3751.673767	0.546576	1620159.40
449	7993106.915222	0.236198	3748.432951	0.545555	1622106.92
450	7995049.472009	0.236598	3745.199161	0.544532	1624049.47
451	7996987.076574	0.236999	3741.972398	0.543508	1625987.08
452	7998919.731007	0.237399	3738.752663	0.542482	1627919.73
453	8000847.437390	0.237800	3735.539959	0.541454	1629847.44
454	8002770.197798	0.238200	3732.334286	0.540425	1631770.20
